 ,image,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,IntDen,Median,RawIntDen,Ch,bkg_area,bkg_mean,bkg_min,bkg_max,bkg_median,bkg_stdev,radius1,radius2,MeanSub,cellid,nucid,cytoid
5601,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1831.2,211.3,1539,1539,2700,369.0,679.0,369.0,679.0,95225.0,1773,95225.0,1,60,1867.3,1399,2228,1845,169.9,4,6,0.0,7,0,1
5602,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4671.1,1908.8,1942,1942,8791,369.0,679.0,368.8,679.5,242899.0,4409,242899.0,2,60,3952.3,1549,9654,3368,2169.1,4,6,718.8000000000002,7,0,1
5603,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,18421.0,8538.7,9152,9152,42326,369.0,679.0,368.8,679.0,957892.0,14788,957892.0,3,60,12116.6,6770,30232,11102,4545.2,4,6,6304.4,7,0,1
5604,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5508.8,839.4,3891,3891,7129,369.0,679.0,368.9,678.9,286456.0,5472,286456.0,4,60,4998.6,3662,7909,4812,926.2,4,6,510.1999999999998,7,0,1
5605,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1584.8,167.1,1769,1269,2069,86.5,680.5,86.0,679.9,82408.0,1583,82408.0,1,60,1597.4,1251,2122,1582,195.5,4,6,0.0,9,0,1
5606,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5995.1,3129.5,2335,2335,13332,86.5,680.5,85.1,679.9,311744.0,5135,311744.0,2,60,7377.2,2544,16285,6159,3790.1,4,6,0.0,9,0,1
5607,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,10354.8,3806.0,5452,5452,22297,86.5,680.5,85.9,680.4,538450.0,9334,538450.0,3,60,9524.2,5342,14251,9256,2471.9,4,6,830.5999999999985,9,0,1
5608,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1956.6,256.1,1778,1447,2736,86.5,680.5,86.0,680.1,101745.0,1908,101745.0,4,60,1856.8,1474,2893,1817,255.5,4,6,99.79999999999995,9,0,1
5609,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1679.7,214.1,1637,1334,2336,135.5,684.5,134.9,683.9,87346.0,1649,87346.0,1,60,1615.9,1267,2117,1598,191.7,4,6,63.79999999999996,9,0,1
5610,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,3550.0,1571.9,1631,1631,8152,135.5,684.5,134.9,684.7,184600.0,3016,184600.0,2,60,4595.7,1816,9379,4095,1984.7,4,6,0.0,9,0,1
5611,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,15805.5,8575.1,6269,6269,39185,135.5,684.5,135.2,684.5,821884.0,12615,821884.0,3,60,13227.7,5052,38631,10024,8699.3,4,6,2577.7999999999997,9,0,1
5612,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1871.4,203.2,1923,1480,2432,135.5,684.5,135.1,684.1,97313.0,1867,97313.0,4,60,1938.3,1410,2883,1863,266.3,4,6,0.0,9,0,1
5613,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1922.3,234.0,1880,1558,2742,282.5,686.5,282.0,685.9,99960.0,1906,99960.0,1,60,1946.8,1529,2433,1895,232.0,4,6,0.0,7,0,1
5614,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5718.4,3031.1,2722,2722,13968,282.5,686.5,282.8,685.9,297356.0,4803,297356.0,2,60,9093.5,2146,29606,5631,6983.3,4,6,0.0,7,0,1
5615,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,16725.7,6926.0,8220,8220,37359,282.5,686.5,281.9,686.4,869735.0,14484,869735.0,3,60,14678.3,6337,44881,12644,8534.2,4,6,2047.4000000000012,7,0,1
5616,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4991.4,912.2,4643,3448,7291,282.5,686.5,282.0,686.2,259552.0,4830,259552.0,4,60,4714.0,3416,6614,4690,799.7,4,6,277.39999999999964,7,0,1
5617,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1838.0,210.1,1595,1539,2402,366.7,687.9,366.0,687.0,95577.0,1819,95577.0,1,60,1860.2,1549,2343,1813,196.2,4,6,0.0,7,0,1
5618,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4834.3,1467.7,2616,2616,8737,366.7,687.9,366.2,687.3,251384.0,4727,251384.0,2,60,6104.1,3202,9306,5972,1433.7,4,6,0.0,7,0,1
5619,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,19510.6,9587.6,9806,9806,45040,366.7,687.9,366.0,687.4,1014551.0,15782,1014551.0,3,60,12014.8,7988,18056,12112,2328.7,4,6,7495.799999999999,7,0,1
5620,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,4620.9,810.9,3574,3574,8086,366.7,687.9,365.9,687.0,240285.0,4507,240285.0,4,60,4571.2,3489,6371,4542,658.0,4,6,49.69999999999982,7,0,1
5621,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1592.0,154.8,1423,1325,2029,416.0,688.0,416.0,687.9,82783.0,1583,82783.0,1,60,1675.9,1329,2103,1693,185.9,4,6,0.0,7,0,1
5622,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,3487.0,1199.8,1732,1732,7337,416.0,688.0,415.7,687.8,181324.0,3245,181324.0,2,60,4046.3,1495,10112,3914,1897.0,4,6,0.0,7,0,1
5623,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,13566.2,6059.7,6844,6844,31177,416.0,688.0,416.0,687.9,705442.0,11854,705442.0,3,60,9032.7,5959,13309,9008,1696.4,4,6,4533.5,7,0,1
5624,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,3926.6,673.4,2767,2767,6331,416.0,688.0,416.0,687.9,204185.0,3854,204185.0,4,60,3518.0,2612,4806,3492,544.1,4,6,408.5999999999999,7,0,1
5625,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1633.4,212.1,1337,1337,2273,137.0,688.5,137.0,688.0,84935.0,1619,84935.0,1,60,1645.1,1296,2067,1646,180.2,4,6,0.0,9,0,1
5626,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5152.5,1772.1,2456,2456,10060,137.0,688.5,136.6,688.3,267929.0,5117,267929.0,2,60,4883.9,2088,11634,4594,1980.3,4,6,268.6000000000004,9,0,1
5627,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,20736.3,8655.0,8059,8059,39185,137.0,688.5,136.6,688.0,1078289.0,21018,1078289.0,3,60,12954.6,6145,35415,11550,5903.1,4,6,7781.699999999999,9,0,1
5628,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2059.7,276.4,1791,1542,2883,137.0,688.5,136.9,688.1,107103.0,2026,107103.0,4,60,1877.7,1409,2432,1854,212.1,4,6,181.99999999999977,9,0,1
5629,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1754.3,194.6,1884,1352,2423,220.5,688.5,220.1,688.0,91222.0,1727,91222.0,1,60,1709.9,1383,2381,1722,187.2,4,6,44.39999999999986,7,0,1
5630,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,2909.7,801.5,1779,1779,4954,220.5,688.5,219.9,687.9,151303.0,2717,151303.0,2,60,2631.3,1645,4760,2521,692.6,4,6,278.39999999999964,7,0,1
5631,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,14436.8,5422.9,7677,7677,27494,220.5,688.5,220.3,687.8,750713.0,12974,750713.0,3,60,10723.4,6385,16361,10611,2373.2,4,6,3713.4,7,0,1
5632,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5451.8,1149.5,5456,3408,8224,220.5,688.5,220.3,688.0,283492.0,5456,283492.0,4,60,5099.7,3312,8031,4925,924.3,4,6,352.1000000000004,7,0,1
5633,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1684.0,163.4,1656,1348,1992,194.5,689.5,194.1,689.0,87570.0,1684,87570.0,1,60,1672.5,1378,2214,1608,211.0,4,6,11.5,7,0,1
5634,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5521.8,1486.1,3076,3076,11088,194.5,689.5,194.1,688.9,287131.0,5230,287131.0,2,60,5919.1,2993,13159,5749,2039.3,4,6,0.0,7,0,1
5635,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,11181.2,3411.8,6058,6058,20321,194.5,689.5,193.8,689.0,581420.0,10574,581420.0,3,60,8693.7,5885,12382,8263,1879.7,4,6,2487.5,7,0,1
5636,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,3032.4,506.6,2157,2157,4459,194.5,689.5,194.1,689.0,157684.0,3033,157684.0,4,60,2715.3,1858,4450,2617,552.4,4,6,317.0999999999999,7,0,1
5637,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1858.8,179.1,1763,1529,2401,278.0,689.5,278.0,688.9,96657.0,1880,96657.0,1,60,1911.6,1602,2647,1882,221.9,4,6,0.0,7,0,1
5638,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,3249.1,807.9,2146,2146,5548,278.0,689.5,278.3,689.1,168953.0,3130,168953.0,2,60,3660.3,1837,8010,3228,1479.5,4,6,0.0,7,0,1
5639,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,21379.4,8853.6,9169,9169,44881,278.0,689.5,278.2,689.3,1111731.0,19811,1111731.0,3,60,13927.0,6878,37359,12179,6468.6,4,6,7452.4000000000015,7,0,1
5640,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,5156.7,963.3,3776,3776,7645,278.0,689.5,278.1,689.2,268150.0,5035,268150.0,4,60,4867.2,3418,7291,4767,879.6,4,6,289.5,7,0,1
5641,052121_Hela_CBS_C+A_48h_Flag TR_MCP JF646_100x_ - 1_c405_c488_c561_c640,52,1856.3,208.3,1861,1567,2490,358.0,691.0,358.0,691.0,96526.0,1823,96526.0,1,60,1897.1,1425,2356,1867,198.1,4,6,0.0,7,0,1
