Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID15456,15456,11,364.288,266,149,0,28,28,3.5,1,-10921639,1270.455,1255,755,2408,433225,204.893,11.722,0.071,0.821
ID15291,15291,11,475.796,265,149,0,29,29,3.5,1,-10921639,1270.032,1264,810,3012,433081,228.766,11.59,0.069,0.721
ID15618,15618,11,486.685,265,149,0,30,30,3.5,1,-10921639,1270.114,1250,808,2912,433109,229.963,11.863,0.072,0.743
ID15783,15783,11,366.071,266,150,0,31,31,3.5,1,-10921639,1268.158,1254,782,3036,432442,216.602,11.466,0.069,0.753
ID15956,15956,11,380.337,265,149,0,32,32,3.5,1,-10921639,1280.39,1280,686,2396,436613,211.273,10.453,0.077,0.866
ID10796,10796,12,472.966,48,158,0,0,0,3.5,1,-10921639,1352.223,1347,721,2203,461108,214.737,11.812,0.075,0.882
ID11321,11321,12,486.381,48,158,0,1,1,3.5,1,-10921639,1320.27,1292,802,2663,450212,229.606,11.629,0.062,0.671
ID11151,11151,12,562.371,48,158,0,2,2,3.5,1,-10921639,1351.472,1320,826,2611,460852,243.167,13.3,0.074,0.77
ID10975,10975,12,585.873,48,158,0,3,3,3.5,1,-10921639,1347.496,1321,723,2386,459496,234.61,11.294,0.073,0.781
ID11478,11478,12,616.525,48,158,0,4,4,3.5,1,-10921639,1364.997,1344,805,2684,465464,247.971,11.757,0.081,0.828
ID11969,11969,12,446.209,49,159,0,5,5,3.5,1,-10921639,1344.927,1325,790,2735,458620,235.495,11.821,0.071,0.752
ID11810,11810,12,475.203,48,158,0,6,6,3.5,1,-10921639,1352.85,1332,786,2274,461322,222.995,11.216,0.075,0.846
ID11645,11645,12,503.248,49,158,0,7,7,3.5,1,-10921639,1358.032,1339,806,2370,463089,238.343,13.3,0.077,0.812
ID12122,12122,12,450.533,48,158,0,8,8,3.5,1,-10921639,1334.974,1320,821,2322,455226,213.675,11.794,0.071,0.825
ID12440,12440,12,484.926,48,158,0,9,9,3.5,1,-10921639,1350.534,1321,738,2720,460532,223.859,11.918,0.073,0.825
ID12284,12284,12,425.764,48,158,0,10,10,3.5,1,-10921639,1333.721,1323,806,2539,454799,222.705,13.3,0.067,0.749
ID12603,12603,12,470.923,48,158,0,11,11,3.5,1,-10921639,1348.46,1335,870,2766,459825,213.945,10.548,0.074,0.873
ID12763,12763,12,484.556,49,158,0,12,12,3.5,1,-10921639,1350.783,1335,808,2574,460617,217.319,11.873,0.074,0.853
ID12928,12928,12,496.153,48,158,0,13,13,3.5,1,-10921639,1348.065,1340,766,2907,459690,233.546,11.924,0.075,0.803
ID13091,13091,12,425.499,49,158,0,14,14,3.5,1,-10921639,1346.419,1343,797,3402,459129,231.842,11.815,0.071,0.768
ID13250,13250,12,384.472,49,158,0,15,15,3.5,1,-10921639,1329.49,1309,867,3120,453356,212.817,13.3,0.063,0.741
ID13400,13400,12,466.793,49,157,0,16,16,3.5,1,-10921639,1357.152,1343,822,2839,462789,237.278,13.3,0.075,0.796
ID13558,13558,12,455.456,49,158,0,17,17,3.5,1,-10921639,1343.082,1317,734,3028,457991,227.747,11.842,0.071,0.78
ID13722,13722,12,421.074,48,157,0,18,18,3.5,1,-10921639,1333.463,1328,807,2638,454711,221.39,13.3,0.068,0.767
ID13867,13867,12,479.739,49,158,0,19,19,3.5,1,-10921639,1331.009,1318,756,2469,453874,223.334,13.3,0.07,0.777
ID14191,14191,12,496.358,48,157,0,20,20,3.5,1,-10921639,1355.663,1344,627,2868,462281,230.272,11.131,0.08,0.871
ID14026,14026,12,508.269,48,157,0,21,21,3.5,1,-10921639,1325.654,1308,724,2994,452048,243.409,11.748,0.068,0.698
ID14345,14345,12,323.252,49,157,0,22,22,3.5,1,-10921639,1330.109,1332,853,2793,453567,210.213,10.515,0.067,0.796
ID14493,14493,12,423.07,48,156,0,23,23,3.5,1,-10921639,1340.317,1327,805,3158,457048,214.318,13.3,0.071,0.832
ID14814,14814,12,379.463,48,157,0,24,24,3.5,1,-10921639,1342.88,1338,811,2711,457922,233.709,11.814,0.071,0.766
ID14975,14975,12,378.97,48,156,0,25,25,3.5,1,-10921639,1338.519,1323,824,3076,456435,234.968,11.961,0.066,0.701
ID14656,14656,12,358.972,48,156,0,26,26,3.5,1,-10921639,1330.314,1317,868,2456,453637,211.024,11.839,0.067,0.788
ID15140,15140,12,397.093,47,155,0,27,27,3.5,1,-10921639,1324.938,1314,752,2364,451804,221.358,11.78,0.067,0.751
ID15457,15457,12,285.585,47,155,0,28,28,3.5,1,-10921639,1306.639,1286,785,2889,445564,206.107,12.1,0.058,0.699
ID15292,15292,12,424.965,47,156,0,29,29,3.5,1,-10921639,1340.431,1329,831,2922,457087,220.532,11.861,0.07,0.794
ID15619,15619,12,311.563,47,156,0,30,30,3.5,1,-10921639,1319.871,1299,790,3015,450076,229.047,13.3,0.064,0.691
ID15786,15786,12,208.796,47,156,0,31,31,3.5,1,-10921639,1302.836,1306,702,2970,444267,204.35,10.798,0.061,0.733
ID15958,15958,12,360.471,47,155,0,32,32,3.5,1,-10921639,1331.469,1316,787,2369,454031,213.404,11.858,0.066,0.775
ID10799,10799,14,638.455,135,189,0,0,0,3.5,1,-10921639,1411.317,1390,819,2958,481259,260.412,11.7,0.076,0.762
ID11325,11325,14,560.133,135,189,0,1,1,3.5,1,-10921639,1385.519,1368,677,3641,472462,256.845,11.753,0.07,0.701
ID11154,11154,14,636.323,135,189,0,2,2,3.5,1,-10921639,1400.167,1376,751,3191,477457,260.947,11.863,0.073,0.727
ID10979,10979,14,478.681,135,189,0,3,3,3.5,1,-10921639,1393.085,1371,838,2732,475042,238.51,13.3,0.073,0.797
ID11484,11484,14,557.687,135,189,0,4,4,3.5,1,-10921639,1387.633,1377,695,3757,473183,251.248,11.959,0.074,0.761
ID11977,11977,14,427.907,135,189,0,5,5,3.5,1,-10921639,1397.575,1388,779,2811,476573,234.043,13.3,0.076,0.842
ID11814,11814,14,403.901,135,189,0,6,6,3.5,1,-10921639,1369.95,1365,750,2693,467153,236.213,11.638,0.062,0.673
ID11648,11648,14,424.684,135,190,0,7,7,3.5,1,-10921639,1377.419,1371,843,2730,469700,219.046,11.605,0.068,0.798
ID12127,12127,14,560.197,134,189,0,8,8,3.5,1,-10921639,1396.217,1378,829,3212,476110,247.894,11.856,0.075,0.784
ID12445,12445,14,479.251,134,189,0,9,9,3.5,1,-10921639,1401.023,1392,784,3176,477749,248.804,10.048,0.071,0.751
ID12290,12290,14,506.83,134,189,0,10,10,3.5,1,-10921639,1407.707,1394,781,3125,480028,236.76,11.941,0.076,0.841
ID12607,12607,14,493.332,134,188,0,11,11,3.5,1,-10921639,1407.337,1391,804,2836,479902,233.876,10.236,0.082,0.91
ID12766,12766,14,423.42,134,188,0,12,12,3.5,1,-10921639,1385.235,1383,715,2809,472365,230.647,11.674,0.071,0.795
ID12933,12933,14,383.947,134,189,0,13,13,3.5,1,-10921639,1370.912,1363,813,3001,467481,220.87,13.3,0.066,0.773
ID13095,13095,14,484.515,134,188,0,14,14,3.5,1,-10921639,1397.457,1376,798,3065,476533,233.197,11.882,0.073,0.82
ID13253,13253,14,335.527,134,189,0,15,15,3.5,1,-10921639,1370.355,1368,837,2916,467291,203.228,12.313,0.063,0.798
ID13406,13406,14,490.123,134,189,0,16,16,3.5,1,-10921639,1390.739,1356,711,3391,474242,236.052,13.3,0.074,0.813
ID13561,13561,14,386.469,134,189,0,17,17,3.5,1,-10921639,1365.592,1352,778,3345,465667,238.652,11.834,0.064,0.692
ID13726,13726,14,387.436,133,189,0,18,18,3.5,1,-10921639,1362.076,1347,833,3041,464468,222.52,10.68,0.065,0.742
ID13874,13874,14,357.378,133,189,0,19,19,3.5,1,-10921639,1363.006,1350,808,2907,464785,233.656,11.246,0.064,0.706
ID14195,14195,14,402.309,133,190,0,20,20,3.5,1,-10921639,1375.22,1364,718,2742,468950,219.538,11.173,0.066,0.773
ID14031,14031,14,350.874,133,189,0,21,21,3.5,1,-10921639,1372.428,1349,781,2975,467998,218.661,11.805,0.069,0.81
ID14349,14349,14,428.414,133,189,0,22,22,3.5,1,-10921639,1381.147,1358,787,2996,470971,228.593,11.264,0.071,0.803
ID14498,14498,14,387.256,133,189,0,23,23,3.5,1,-10921639,1373.786,1375,843,2730,468461,225.664,11.765,0.069,0.781
ID14818,14818,14,357.343,133,189,0,24,24,3.5,1,-10921639,1364.554,1347,699,3247,465313,240.292,13.3,0.064,0.688
ID14982,14982,14,330.595,133,189,0,25,25,3.5,1,-10921639,1372.355,1360,725,2937,467973,217.216,12.046,0.072,0.843
ID14658,14658,14,387.154,133,189,0,26,26,3.5,1,-10921639,1368.343,1361,730,2603,466605,225.608,11.377,0.068,0.775
ID15145,15145,14,228.606,132,189,0,27,27,3.5,1,-10921639,1367.372,1355,855,2244,466274,195.093,10.64,0.066,0.863
ID15295,15295,14,249.698,133,189,0,29,29,3.5,1,-10921639,1358.786,1327,817,2181,463346,195.441,11.89,0.063,0.822
ID15624,15624,14,255.056,133,190,0,30,30,3.5,1,-10921639,1368.768,1362,842,2475,466750,187.74,10.682,0.068,0.93
ID10801,10801,15,523.181,302,202,0,0,0,3.5,1,-10921639,1252.05,1229,639,2575,426949,254.058,11.373,0.086,0.777
ID11326,11326,15,585.589,303,201,0,1,1,3.5,1,-10921639,1257.801,1233,789,2683,428910,264.386,11.934,0.085,0.742
ID11195,11195,15,253.511,303.759,198.456,3.188,2,2,3.5,1,-10921639,1254.164,1233,920,2446,427670,169.077,12.671,0.02,0.288
ID11030,11030,15,469.036,307.447,199.975,2.491,3,3,3.5,1,-10921639,1259.921,1225,920,2396,429633,207.093,13.3,0.04,0.47
ID11581,11581,15,323.864,304,199,6,4,4,3.5,1,-10921639,1218.897,1217,706,1901,415644,182.63,10.672,0.069,0.863
ID12065,12065,15,521.778,305,199,6,5,5,3.5,1,-10921639,1238.968,1211,755,2222,422488,212.436,13.3,0.081,0.87
ID11903,11903,15,465.194,307,197,6,6,6,3.5,1,-10921639,1236.912,1218,698,2437,421787,207.884,11.807,0.075,0.825
ID11683,11683,15,312.656,311,192,2,7,7,3.5,1,-10921639,1261.299,1219,659,2838,430103,269.069,11.917,0.096,0.822
ID12220,12220,15,245.151,311,192,6,8,8,3.5,1,-10921639,1230.088,1242,756,1763,419460,185.117,11.792,0.138,1.61
ID12544,12544,15,236.666,311,194,6,9,9,3.5,1,-10921639,1178.079,1168,666,1680,401725,186.183,10.444,0.128,1.435
ID12388,12388,15,433.68,311,190,6,10,10,3.5,1,-10921639,1248.581,1254,649,2184,425766,217.978,11.704,0.149,1.489
ID12859,12859,15,277.139,307,190,6,12,12,3.5,1,-10921639,1261.569,1260,760,1832,430195,178.402,11.724,0.075,0.988
ID13030,13030,15,239.545,308,190,6,13,13,3.5,1,-10921639,1277.581,1271,735,1851,435655,180.808,13.3,0.082,1.075
ID13345,13345,15,236.319,311,195,6,15,15,3.5,1,-10921639,1177.768,1179,700,1963,401619,187.201,11.871,0.127,1.418
ID13496,13496,15,577.047,311,195,6,16,16,3.5,1,-10921639,1204.889,1168,667,2254,410867,241.484,11.731,0.14,1.224
ID13668,13668,15,406.7,311,196,6,17,17,3.5,1,-10921639,1208.243,1195,720,2106,412011,222.075,11.716,0.141,1.344
ID13816,13816,15,345.753,311,197,6,18,18,3.5,1,-10921639,1192.566,1170,741,2357,406665,242.591,13.3,0.143,1.228
ID13976,13976,15,325.19,309,196,6,19,19,3.5,1,-10921639,1241.199,1221,756,2061,423249,208.395,11.712,0.094,1.022
ID14291,14291,15,375.426,311,197,6,20,20,3.5,1,-10921639,1196.07,1164,712,1946,407860,229.657,13.3,0.133,1.225
ID14132,14132,15,561.79,311,197,6,21,21,3.5,1,-10921639,1280.707,1262,680,2084,436721,264.016,11.781,0.166,1.379
ID14441,14441,15,414.791,311,197,6,22,22,3.5,1,-10921639,1212.587,1184,653,1885,413492,228.463,11.769,0.139,1.294
ID10803,10803,16,1199.032,103,206,0,0,0,3.5,1,-10921639,1527.848,1458,813,5288,520996,458.641,11.938,0.091,0.553
ID11327,11327,16,1233.684,102,206,0,1,1,3.5,1,-10921639,1556.062,1481,766,4023,530617,427.256,11.812,0.1,0.661
ID11157,11157,16,1143.302,102,206,0,2,2,3.5,1,-10921639,1538.551,1479,899,4336,524646,411.698,10.519,0.093,0.633
ID10982,10982,16,1050.535,102,206,0,3,3,3.5,1,-10921639,1537.71,1472,940,4333,524359,398.329,11.344,0.093,0.656
ID11487,11487,16,1031.932,102,206,0,4,4,3.5,1,-10921639,1537.762,1459,857,3400,524377,385.169,4.864,0.094,0.689
ID11981,11981,16,1116.682,102,206,0,5,5,3.5,1,-10921639,1524.598,1473,899,4492,519888,404.629,11.768,0.095,0.654
ID11817,11817,16,1186.876,102,205,0,6,6,3.5,1,-10921639,1548.346,1487,840,5380,527986,445.09,11.92,0.099,0.626
ID11649,11649,16,1145.633,102,205,0,7,7,3.5,1,-10921639,1523.056,1457,832,4497,519362,407.929,13.3,0.095,0.646
ID12128,12128,16,1277.831,102,205,0,8,8,3.5,1,-10921639,1537.704,1486,780,5653,524357,451.958,12.128,0.098,0.606
ID12448,12448,16,1146.492,102,206,0,9,9,3.5,1,-10921639,1512.651,1440,840,4868,515814,423.821,13.3,0.089,0.586
ID12292,12292,16,1146.291,102,206,0,10,10,3.5,1,-10921639,1522.109,1453,855,5073,519039,421.813,11.936,0.096,0.632
ID12608,12608,16,1319.975,102,206,0,11,11,3.5,1,-10921639,1543.091,1463,864,5191,526194,431.89,11.686,0.099,0.646
ID12768,12768,16,1084.713,102,206,0,12,12,3.5,1,-10921639,1500.032,1432,869,4642,511511,415.001,12.179,0.087,0.579
ID12934,12934,16,1093.863,102,206,0,13,13,3.5,1,-10921639,1504.654,1453,831,4328,513087,376.199,10.357,0.091,0.665
ID13098,13098,16,1353.107,102,206,0,14,14,3.5,1,-10921639,1546.78,1476,871,4916,527452,461.353,11.708,0.101,0.613
ID13255,13255,16,1230.652,102,206,0,15,15,3.5,1,-10921639,1495.563,1430,875,4060,509987,402.12,11.804,0.087,0.596
ID13408,13408,16,1235.45,102,206,0,16,16,3.5,1,-10921639,1525.411,1454,835,4406,520165,401.41,10.631,0.094,0.652
ID13562,13562,16,1076.287,102,206,0,17,17,3.5,1,-10921639,1537.859,1497,914,3756,524410,346.925,13.3,0.097,0.785
ID13727,13727,16,910.103,101,206,0,18,18,3.5,1,-10921639,1480.434,1439,918,3494,504828,331.049,11.852,0.078,0.65
ID13876,13876,16,1230.2,101,205,0,19,19,3.5,1,-10921639,1508.589,1439,902,5079,514429,436.383,11.826,0.096,0.606
ID14197,14197,16,1196.729,101,206,0,20,20,3.5,1,-10921639,1523.809,1464,871,5797,519619,468.804,13.3,0.095,0.565
ID14035,14035,16,1009.629,102,206,0,21,21,3.5,1,-10921639,1533.032,1475,924,3879,522764,375.401,10.757,0.098,0.728
ID14351,14351,16,1184.222,102,206,0,22,22,3.5,1,-10921639,1530.519,1479,940,4668,521907,398.981,13.3,0.099,0.691
ID14501,14501,16,896.891,101,206,0,23,23,3.5,1,-10921639,1506.83,1460,816,3575,513829,343.8,11.37,0.09,0.724
ID14821,14821,16,983.311,101,205,0,24,24,3.5,1,-10921639,1509.182,1454,811,3841,514631,365.765,10.646,0.093,0.701
ID14983,14983,16,976.458,102,205,0,25,25,3.5,1,-10921639,1518.598,1459,954,3439,517842,352.064,11.875,0.095,0.746
ID14661,14661,16,837.045,101,206,0,26,26,3.5,1,-10921639,1494.202,1435,914,3563,509523,327.398,11.03,0.086,0.726
ID15151,15151,16,917.18,101,205,0,27,27,3.5,1,-10921639,1481.686,1431,799,3573,505255,338.908,13.3,0.081,0.655
ID15463,15463,16,811.093,101,205,0,28,28,3.5,1,-10921639,1473.155,1436,832,3544,502346,322.76,13.3,0.08,0.678
ID15299,15299,16,734.462,101,205,0,29,29,3.5,1,-10921639,1484.311,1450,727,3490,506150,309.801,11.487,0.082,0.728
ID15627,15627,16,977.99,101,205,0,30,30,3.5,1,-10921639,1498.762,1452,829,3849,511078,342.298,11.83,0.088,0.711
ID15792,15792,16,735.746,100,205,0,31,31,3.5,1,-10921639,1504.927,1476,827,3017,513180,287.694,11.713,0.088,0.842
ID15966,15966,16,1165.743,99,205,0,32,32,3.5,1,-10921639,1509.466,1447,774,4221,514728,375.357,11.64,0.097,0.71
ID10804,10804,17,918.048,89,211,0,0,0,3.5,1,-10921639,1508.364,1456,947,3976,514352,345.448,11.816,0.084,0.678
ID11328,11328,17,973.742,88,210,0,1,1,3.5,1,-10921639,1513.475,1448,833,3730,516095,382.843,11.837,0.091,0.661
ID11158,11158,17,993.224,88,211,0,2,2,3.5,1,-10921639,1490.446,1439,876,4235,508242,374.214,12.361,0.083,0.611
ID10983,10983,17,969.232,88,211,0,3,3,3.5,1,-10921639,1500.953,1466,809,4310,511825,355.338,11.976,0.086,0.67
ID11488,11488,17,872.303,88,211,0,4,4,3.5,1,-10921639,1471.827,1421,834,3165,501893,316.584,9.919,0.078,0.676
ID11982,11982,17,876.978,87,211,0,5,5,3.5,1,-10921639,1479.965,1443,857,3409,504668,315.32,11.765,0.081,0.702
ID11819,11819,17,743.184,88,211,0,6,6,3.5,1,-10921639,1481.836,1449,902,2948,505306,275.223,11.814,0.083,0.826
ID11651,11651,17,831.333,87,210,0,7,7,3.5,1,-10921639,1488.595,1436,956,3930,507611,340.213,11.901,0.085,0.684
ID12129,12129,17,871.929,86,210,0,8,8,3.5,1,-10921639,1483.123,1440,831,3713,505745,345.89,13.3,0.081,0.642
ID12449,12449,17,869.229,86,209,0,9,9,3.5,1,-10921639,1499.607,1446,909,3047,511366,310.678,11.732,0.087,0.772
ID12294,12294,17,776.847,87,209,0,10,10,3.5,1,-10921639,1485.091,1456,827,3570,506416,307.489,11.935,0.084,0.748
ID12610,12610,17,779.088,87,209,0,11,11,3.5,1,-10921639,1499.419,1463,927,3851,511302,314.681,11.847,0.084,0.739
ID12769,12769,17,878.755,86,209,0,12,12,3.5,1,-10921639,1487.111,1441,909,4418,507105,340.426,10.86,0.084,0.678
ID12935,12935,17,704.966,86,208,0,13,13,3.5,1,-10921639,1491.238,1464,825,3252,508512,296.869,11.424,0.086,0.795
ID13099,13099,17,782.484,86,207,0,14,14,3.5,1,-10921639,1493.692,1455,854,3606,509349,316.585,11.937,0.082,0.718
ID13256,13256,17,864.726,87,207,0,15,15,3.5,1,-10921639,1478.279,1432,790,3665,504093,345.616,13.3,0.081,0.641
ID13409,13409,17,825.174,88,208,0,16,16,3.5,1,-10921639,1464.067,1442,790,3854,499247,333.185,11.887,0.079,0.643
ID13563,13563,17,521.508,88,209,0,17,17,3.5,1,-10921639,1462.953,1440,813,2420,498867,234.91,11.349,0.076,0.878
ID13728,13728,17,711.308,88,208,0,18,18,3.5,1,-10921639,1465.85,1418,776,3543,499855,292.473,13.3,0.077,0.713
ID13877,13877,17,728.133,87,208,0,19,19,3.5,1,-10921639,1465.848,1442,791,3393,499854,295.116,11.854,0.08,0.739
ID14198,14198,17,785.123,88,209,0,20,20,3.5,1,-10921639,1479.889,1448,786,3205,504642,318.708,11.56,0.082,0.704
ID14036,14036,17,731.894,87,208,0,21,21,3.5,1,-10921639,1466.68,1442,876,3236,500138,287.453,11.87,0.082,0.77
ID14352,14352,17,632.838,87,209,0,22,22,3.5,1,-10921639,1445.434,1416,857,3219,492893,286.144,10.466,0.074,0.695
ID14502,14502,17,532.669,88,209,0,23,23,3.5,1,-10921639,1458.155,1426,877,3433,497231,254.337,10.489,0.074,0.789
ID14823,14823,17,689.357,88,208,0,24,24,3.5,1,-10921639,1471.927,1436,895,2630,501927,265.177,11.764,0.081,0.827
ID14985,14985,17,786.538,88,209,0,25,25,3.5,1,-10921639,1475.091,1449,803,2994,503006,303.83,12.491,0.082,0.736
ID14662,14662,17,757.403,88,208,0,26,26,3.5,1,-10921639,1485.384,1450,802,3140,506516,286.199,13.3,0.081,0.781
ID15152,15152,17,709.988,88,208,0,27,27,3.5,1,-10921639,1471.437,1456,881,2915,501760,272.177,10.421,0.081,0.813
ID15465,15465,17,763.069,86,207,0,28,28,3.5,1,-10921639,1485.686,1460,722,3677,506619,299.081,13.3,0.087,0.797
ID15301,15301,17,943.591,86,207,0,29,29,3.5,1,-10921639,1477.437,1425,817,3640,503806,351.69,11.894,0.085,0.661
ID15629,15629,17,613.458,86,206,0,30,30,3.5,1,-10921639,1445.616,1408,875,3179,492955,298.704,13.3,0.075,0.674
ID15793,15793,17,618.878,86,206,0,31,31,3.5,1,-10921639,1453.381,1429,741,3061,495603,279.148,13.3,0.075,0.728
ID15967,15967,17,601.89,86,206,0,32,32,3.5,1,-10921639,1439.504,1405,901,2643,490871,259.648,10.662,0.071,0.732
ID10806,10806,19,462.163,205,215,0,0,0,3.5,1,-10921639,1343.109,1327,754,2822,458000,220.515,13.3,0.077,0.875
ID11330,11330,19,391.013,205,214,0,1,1,3.5,1,-10921639,1341.349,1341,832,2577,457400,203.254,13.3,0.07,0.866
ID11160,11160,19,496.073,205,215,0,2,2,3.5,1,-10921639,1327.563,1320,815,2747,452699,216.285,13.3,0.07,0.807
ID10985,10985,19,410.509,205,215,0,3,3,3.5,1,-10921639,1313.446,1300,815,2394,447885,204.881,10.869,0.067,0.801
ID11491,11491,19,345.042,205,215,0,4,4,3.5,1,-10921639,1303.739,1284,742,2709,444575,210.674,12.019,0.061,0.717
ID11983,11983,19,389.732,205,215,0,5,5,3.5,1,-10921639,1320.094,1299,725,2332,450152,209.388,11.926,0.068,0.803
ID11820,11820,19,432.651,206,215,0,6,6,3.5,1,-10921639,1303.425,1291,788,2534,444468,201.613,11.829,0.068,0.818
ID11653,11653,19,495.38,206,215,0,7,7,3.5,1,-10921639,1335.889,1329,744,2938,455538,224.182,11.767,0.075,0.83
ID12130,12130,19,413.931,206,215,0,8,8,3.5,1,-10921639,1324.085,1311,802,2758,451513,218.337,10.774,0.073,0.82
ID12450,12450,19,487.778,206,215,0,9,9,3.5,1,-10921639,1314.132,1308,774,2576,448119,215.487,10.547,0.069,0.785
ID12295,12295,19,408.235,206,215,0,10,10,3.5,1,-10921639,1315.012,1311,819,3254,448419,210.183,10.33,0.072,0.837
ID12611,12611,19,301.758,206,216,0,11,11,3.5,1,-10921639,1299.528,1286,823,2445,443139,191.456,11.615,0.068,0.866
ID12771,12771,19,295.549,206,215,0,12,12,3.5,1,-10921639,1286.293,1270,725,2786,438626,209.974,10.39,0.057,0.66
ID12938,12938,19,416.186,205,215,0,13,13,3.5,1,-10921639,1319.61,1307,740,3199,449987,222.312,13.3,0.071,0.79
ID13101,13101,19,323.77,205,215,0,14,14,3.5,1,-10921639,1327.246,1321,836,2421,452591,202.415,11.9,0.072,0.885
ID13257,13257,19,357.453,206,215,0,15,15,3.5,1,-10921639,1311.633,1301,838,2680,447267,198.678,11.977,0.068,0.841
ID13410,13410,19,374.883,206,216,0,16,16,3.5,1,-10921639,1310.982,1295,776,2535,447045,205.041,11.749,0.069,0.822
ID13729,13729,19,247.777,205,215,0,18,18,3.5,1,-10921639,1292.023,1275,840,2405,440580,178.207,13.3,0.063,0.856
ID13878,13878,19,249.295,206,216,0,19,19,3.5,1,-10921639,1297.079,1285,719,2655,442304,191.081,11.838,0.065,0.823
ID14200,14200,19,251.797,206,215,0,20,20,3.5,1,-10921639,1305.551,1289,760,2380,445193,196.267,12.447,0.064,0.805
ID14038,14038,19,328.679,206,216,0,21,21,3.5,1,-10921639,1312.487,1297,779,2712,447558,212.063,12.045,0.07,0.81
ID14353,14353,19,334.835,206,215,0,22,22,3.5,1,-10921639,1322.848,1305,853,2526,451091,201.4,11.739,0.072,0.884
ID14925,14925,19,367.467,202,223,6,24,24,3.5,1,-10921639,1277.111,1267,769,2050,435495,179.749,10.602,0.063,0.848
ID15094,15094,19,262.46,202,223,6,25,25,3.5,1,-10921639,1288.557,1280,807,2290,439398,190.981,11.237,0.061,0.77
ID14764,14764,19,245.451,202,223,6,26,26,3.5,1,-10921639,1272.672,1256,716,1863,433981,179.899,12.358,0.061,0.809
ID15248,15248,19,324.244,203,223,6,27,27,3.5,1,-10921639,1309.076,1294,788,2073,446395,196.199,11.149,0.073,0.912
ID15570,15570,19,231.154,202,222,6,28,28,3.5,1,-10921639,1283.801,1272,781,1894,437776,191.052,13.3,0.064,0.806
ID15409,15409,19,305.369,202,223,6,29,29,3.5,1,-10921639,1278.24,1258,724,2090,435880,197.328,13.3,0.061,0.744
ID15734,15734,19,360.436,203,222,6,30,30,3.5,1,-10921639,1288.891,1272,800,2178,439512,201.75,11.821,0.069,0.824
ID15903,15903,19,435.07,203,222,6,31,31,3.5,1,-10921639,1312.449,1285,801,2285,447545,214.4,10.553,0.073,0.833
ID16059,16059,19,289.87,203,222,6,32,32,3.5,1,-10921639,1299.46,1279,783,2199,443116,183.415,11.683,0.069,0.909
ID10810,10810,22,768.658,125,237,0,0,0,3.5,1,-10921639,1458.528,1426,796,4400,497358,317.375,11.702,0.078,0.668
ID11333,11333,22,730.981,125,237,0,1,1,3.5,1,-10921639,1465.411,1448,831,4384,499705,305.256,11.762,0.084,0.745
ID11165,11165,22,706.644,125,237,0,2,2,3.5,1,-10921639,1429.809,1419,863,3738,487565,296.795,11.807,0.076,0.679
ID10991,10991,22,734.794,125,236,0,3,3,3.5,1,-10921639,1436.091,1414,814,3953,489707,295.759,13.3,0.076,0.684
ID11496,11496,22,738.785,125,236,0,4,4,3.5,1,-10921639,1432.044,1404,788,4516,488327,326.584,11.296,0.073,0.6
ID11990,11990,22,658.416,125,237,0,5,5,3.5,1,-10921639,1435.868,1409,880,3957,489631,307.337,11.819,0.076,0.664
ID11825,11825,22,636.426,125,237,0,6,6,3.5,1,-10921639,1422.54,1391,877,4196,485086,303.627,11.847,0.076,0.663
ID11658,11658,22,380.384,125,237,0,7,7,3.5,1,-10921639,1419.32,1395,918,3508,483988,261.567,13.3,0.066,0.675
ID12134,12134,22,570.684,125,236,0,8,8,3.5,1,-10921639,1429.865,1411,818,3982,487584,294.676,11.85,0.074,0.672
ID12455,12455,22,541.83,125,237,0,9,9,3.5,1,-10921639,1432.657,1422,831,4258,488536,282.721,11.074,0.074,0.7
